time,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,precipitation,surface_pressure,visibility,dew_point_2m,temperature_80m,cloud_cover,pm10,pm2_5,carbon_dioxide,ammonia,nitrogen_dioxide,sulphur_dioxide,carbon_monoxide,hour,Traffic_Density_Proxy
2026-03-01 00:00:00,1.7,68,1.1,72,0.0,921.3,38820.0,-3.6,1.7,50,51.1,41.8,508,2.7,46.2,25.0,426.0,0,0
2026-03-01 01:00:00,1.4,69,0.5,135,0.0,921.1,38500.0,-3.6,1.4,47,41.3,33.9,509,3.5,45.1,24.0,433.0,1,0
2026-03-01 02:00:00,1.2,70,0.4,90,0.0,920.7,38120.0,-3.6,1.3,36,34.4,26.8,509,3.6,44.3,23.8,308.0,2,0
2026-03-01 03:00:00,1.0,72,1.0,45,0.0,921.5,37360.0,-3.5,1.3,21,33.0,26.2,506,3.8,42.8,23.3,283.0,3,0
2026-03-01 04:00:00,0.7,74,1.1,72,0.0,922.2,37140.0,-3.4,1.1,0,33.9,26.5,501,4.0,41.7,25.3,288.0,4,0
2026-03-01 05:00:00,0.4,77,1.5,76,0.0,923.4,34760.0,-3.2,1.0,0,34.2,26.8,494,4.9,36.0,34.3,291.0,5,0
2026-03-01 06:00:00,1.2,75,1.5,45,0.0,923.8,35860.0,-2.8,1.3,0,31.4,23.8,485,3.1,30.3,37.8,309.0,6,0
2026-03-01 07:00:00,2.8,64,4.2,20,0.0,924.0,39180.0,-3.4,1.5,0,23.7,18.3,473,2.0,14.6,19.8,226.0,7,2
2026-03-01 08:00:00,4.1,56,8.8,35,0.0,923.9,40400.0,-3.9,2.3,28,18.6,11.7,459,1.0,7.9,9.9,190.0,8,2
2026-03-01 09:00:00,5.0,53,6.7,36,0.0,924.3,40700.0,-3.8,3.0,46,14.5,8.9,449,0.8,4.6,5.7,167.0,9,2
2026-03-01 10:00:00,5.9,52,6.9,39,0.0,923.7,40860.0,-3.2,3.7,74,14.0,6.1,446,0.9,4.9,4.3,159.0,10,1
2026-03-01 11:00:00,6.8,49,7.1,30,0.0,923.1,41240.0,-3.2,4.6,79,14.1,6.0,446,0.8,5.0,3.7,159.0,11,1
2026-03-01 12:00:00,7.8,44,8.9,43,0.0,923.1,41960.0,-3.7,5.8,49,14.8,6.4,448,0.8,5.2,3.6,162.0,12,1
2026-03-01 13:00:00,8.4,42,10.0,41,0.0,922.6,42540.0,-3.8,6.5,48,15.2,7.3,448,0.8,6.4,3.7,165.0,13,1
2026-03-01 14:00:00,8.4,42,10.4,46,0.0,922.4,42860.0,-3.8,6.9,41,16.7,10.3,450,0.9,8.3,4.0,181.0,14,1
2026-03-01 15:00:00,8.0,43,7.7,62,0.0,923.2,42580.0,-3.9,7.0,48,24.6,14.5,456,1.5,14.8,6.7,227.0,15,1
2026-03-01 16:00:00,7.1,50,5.4,98,0.0,923.4,41700.0,-2.7,6.7,44,37.8,25.9,473,2.3,32.2,13.5,335.0,16,1
2026-03-01 17:00:00,5.9,56,4.4,125,0.0,923.5,41000.0,-2.2,6.0,45,54.3,38.3,494,3.2,38.9,17.4,395.0,17,2
2026-03-01 18:00:00,4.6,59,3.3,131,0.0,923.9,40620.0,-2.8,5.3,10,60.2,44.1,510,3.7,37.4,19.3,411.0,18,2
2026-03-01 19:00:00,3.3,70,2.9,120,0.0,924.0,38280.0,-1.7,5.0,16,59.1,42.6,515,4.0,53.2,22.9,441.0,19,2
2026-03-01 20:00:00,2.2,81,3.1,111,0.0,924.2,31940.0,-0.7,4.4,11,53.8,40.0,514,3.3,54.4,23.1,447.0,20,0
2026-03-01 21:00:00,1.2,83,3.3,131,0.0,924.3,29200.0,-1.4,3.7,0,45.7,33.7,511,4.1,49.7,25.6,431.0,21,0
2026-03-01 22:00:00,0.6,88,3.2,117,0.0,924.1,23480.0,-1.2,3.2,0,37.3,28.5,505,3.9,42.9,20.5,394.0,22,0
2026-03-01 23:00:00,0.2,89,3.5,114,0.0,924.3,21420.0,-1.4,2.7,0,33.2,27.0,498,3.8,46.6,21.6,355.0,23,0
2026-03-02 00:00:00,-0.3,89,3.4,108,0.0,924.3,21820.0,-1.9,2.4,0,30.9,23.6,493,4.3,41.9,26.4,355.0,0,0
2026-03-02 01:00:00,-0.6,90,3.1,111,0.0,924.2,20580.0,-2.1,2.1,0,29.6,22.8,494,4.9,37.5,25.8,326.0,1,0
2026-03-02 02:00:00,-0.9,90,3.0,104,0.0,924.0,19760.0,-2.3,1.7,0,29.1,22.0,498,4.8,38.7,25.2,308.0,2,0
2026-03-02 03:00:00,-1.5,90,3.1,111,0.0,924.6,19600.0,-2.9,1.0,0,30.1,22.2,501,4.8,37.1,27.3,297.0,3,0
2026-03-02 04:00:00,-1.7,90,3.2,117,0.0,924.4,19860.0,-3.1,0.7,0,34.3,22.1,502,4.9,38.0,35.0,320.0,4,0
2026-03-02 05:00:00,-1.9,90,3.0,104,0.0,925.0,20020.0,-3.3,0.4,0,45.8,32.7,502,5.1,46.5,45.1,361.0,5,0
2026-03-02 06:00:00,-0.5,87,2.3,108,0.0,925.3,24320.0,-2.4,1.1,0,31.7,27.3,499,4.8,47.5,58.1,419.0,6,0
2026-03-02 07:00:00,2.2,73,1.6,207,0.0,925.5,34860.0,-2.2,1.2,0,32.1,22.2,489,2.9,42.1,45.1,312.0,7,2
2026-03-02 08:00:00,4.1,64,2.2,279,0.0,925.7,38400.0,-2.1,2.5,0,29.4,20.4,476,2.9,37.3,30.5,279.0,8,2
2026-03-02 09:00:00,6.5,56,3.6,276,0.0,925.8,40140.0,-1.7,4.4,0,26.2,19.4,465,2.1,29.6,21.1,251.0,9,2
2026-03-02 10:00:00,8.3,48,3.1,291,0.0,925.0,41200.0,-2.1,6.1,0,26.1,16.0,460,1.7,22.9,16.9,227.0,10,1
2026-03-02 11:00:00,9.8,42,2.3,288,0.0,924.1,42220.0,-2.5,7.6,0,26.1,14.8,457,1.4,20.3,12.6,211.0,11,1
2026-03-02 12:00:00,11.0,37,1.8,101,0.0,923.5,43560.0,-3.1,9.0,0,25.1,13.2,457,1.1,19.5,12.4,195.0,12,1
2026-03-02 13:00:00,11.8,38,1.5,76,0.0,923.1,43440.0,-2.1,10.0,46,26.3,14.2,458,1.1,19.2,11.5,209.0,13,1
2026-03-02 14:00:00,12.1,37,5.1,94,0.0,922.5,44300.0,-2.2,10.7,57,31.4,18.0,460,1.2,30.0,13.0,256.0,14,1
2026-03-02 15:00:00,11.4,37,6.9,118,0.0,922.7,44160.0,-2.8,10.5,26,43.4,27.8,469,1.4,39.1,17.5,309.0,15,1
2026-03-02 16:00:00,9.9,44,4.1,142,0.0,923.0,42880.0,-1.8,9.9,0,66.0,42.9,490,1.8,76.3,25.6,488.0,16,1
2026-03-02 17:00:00,8.2,53,2.5,135,0.0,923.4,41500.0,-0.8,9.6,2,84.7,61.5,516,2.6,88.5,40.5,719.0,17,2
2026-03-02 18:00:00,5.5,71,4.6,135,0.0,924.3,37980.0,0.7,8.7,26,110.1,74.4,532,4.1,92.8,51.0,926.0,18,2
2026-03-02 19:00:00,4.0,80,4.9,126,0.0,924.7,32180.0,0.9,7.8,8,134.7,105.9,530,5.0,89.2,57.5,984.0,19,2
2026-03-02 20:00:00,3.0,83,4.6,108,0.0,924.7,29260.0,0.4,7.1,0,120.5,95.0,518,5.4,78.5,68.4,1144.0,20,0
2026-03-02 21:00:00,1.8,83,4.5,104,0.0,924.8,28960.0,-0.8,6.3,0,107.1,84.5,506,5.6,70.9,70.6,881.0,21,0
2026-03-02 22:00:00,1.1,85,4.6,108,0.0,924.3,27120.0,-1.2,5.8,0,86.6,67.4,499,5.3,64.4,43.3,627.0,22,0
2026-03-02 23:00:00,0.5,87,4.6,108,0.0,924.4,25300.0,-1.4,5.2,0,76.6,59.4,492,5.4,58.9,39.4,561.0,23,0
2026-03-03 00:00:00,-0.0,87,4.2,110,0.0,924.4,24420.0,-1.9,4.4,0,69.4,50.6,486,5.2,53.6,34.6,494.0,0,0
2026-03-03 01:00:00,-0.1,85,4.1,105,0.0,924.1,27480.0,-2.3,4.0,0,62.4,49.2,481,5.2,52.4,30.9,439.0,1,0
2026-03-03 02:00:00,-0.3,84,4.1,105,0.0,923.9,28820.0,-2.6,3.4,0,58.5,44.6,476,5.3,48.3,31.4,400.0,2,0
2026-03-03 03:00:00,-0.6,84,3.8,107,0.0,923.9,28440.0,-3.0,3.0,7,56.5,41.8,474,5.2,49.9,35.4,359.0,3,0
2026-03-03 04:00:00,-0.6,83,3.8,107,0.0,923.7,30140.0,-3.2,2.5,35,56.4,42.9,477,4.2,52.2,43.3,358.0,4,0
2026-03-03 05:00:00,-0.5,83,3.3,103,0.0,923.8,29860.0,-3.1,2.1,91,55.5,41.4,482,3.9,56.5,61.5,402.0,5,0
2026-03-03 06:00:00,0.9,80,3.0,104,0.0,924.1,31660.0,-2.2,2.7,90,49.6,38.8,483,3.8,53.0,57.0,499.0,6,0
2026-03-03 07:00:00,3.7,67,1.1,360,0.0,923.8,38020.0,-1.8,2.7,100,47.9,34.6,476,2.8,50.0,44.7,407.0,7,2
2026-03-03 08:00:00,6.0,59,2.1,301,0.0,923.7,39760.0,-1.4,4.4,65,40.9,33.0,465,2.9,38.3,31.9,328.0,8,2
2026-03-03 09:00:00,8.5,49,6.6,257,0.0,924.1,41120.0,-1.6,6.5,78,37.0,25.5,456,2.9,27.1,19.3,251.0,9,2
2026-03-03 10:00:00,10.1,45,10.1,266,0.0,922.9,41760.0,-1.3,7.9,90,28.4,19.1,451,2.2,18.2,13.1,192.0,10,1
2026-03-03 11:00:00,11.1,41,13.0,265,0.0,922.3,42480.0,-1.7,9.0,96,24.2,14.3,449,2.2,12.3,9.2,177.0,11,1
2026-03-03 12:00:00,11.6,38,15.9,265,0.0,921.7,43380.0,-2.3,9.7,100,21.5,12.7,448,2.0,10.1,6.7,169.0,12,1
2026-03-03 13:00:00,11.6,40,15.7,261,0.0,921.4,42860.0,-1.6,9.9,100,20.1,13.0,449,2.0,11.1,6.5,172.0,13,1
2026-03-03 14:00:00,11.4,38,15.9,264,0.0,920.4,43680.0,-2.4,10.2,100,24.4,14.7,451,2.0,17.0,7.6,201.0,14,1
2026-03-03 15:00:00,10.7,40,12.5,258,0.0,920.8,43140.0,-2.4,9.9,100,41.1,23.0,454,2.6,27.5,10.0,286.0,15,1
2026-03-03 16:00:00,9.5,49,8.6,248,0.0,920.2,41720.0,-0.7,9.3,100,60.5,35.8,459,3.3,46.8,18.5,392.0,16,1
2026-03-03 17:00:00,8.7,54,5.0,249,0.0,920.2,41100.0,-0.1,8.9,100,69.7,47.8,466,3.7,61.3,24.4,475.0,17,2
2026-03-03 18:00:00,7.9,58,4.4,261,0.0,920.5,40680.0,0.2,8.5,100,75.1,58.9,471,3.8,63.4,31.3,551.0,18,2
2026-03-03 19:00:00,6.8,64,4.4,325,0.0,921.2,39780.0,0.4,7.8,62,65.6,48.3,475,3.9,56.7,29.2,497.0,19,2
2026-03-03 20:00:00,5.5,65,5.4,352,0.0,921.8,39560.0,-0.5,5.7,38,61.7,43.4,478,3.7,46.2,24.9,423.0,20,0
2026-03-03 21:00:00,5.3,64,6.2,339,0.0,922.0,39700.0,-1.0,5.3,54,51.6,36.2,478,2.7,31.0,18.2,320.0,21,0
2026-03-03 22:00:00,4.5,64,4.4,305,0.0,921.8,39660.0,-1.7,4.5,1,44.8,34.8,474,1.9,20.7,12.6,254.0,22,0
2026-03-03 23:00:00,3.4,69,5.4,278,0.0,922.1,38540.0,-1.7,4.1,0,41.6,31.8,467,1.2,20.1,11.5,247.0,23,0
2026-03-04 00:00:00,2.5,72,5.8,263,0.0,921.7,37200.0,-2.0,3.1,1,30.0,21.8,461,0.6,14.2,10.3,210.0,0,0
2026-03-04 01:00:00,2.0,75,6.2,277,0.0,922.3,35940.0,-1.9,2.6,8,28.1,20.2,458,1.1,12.6,9.9,204.0,1,0
2026-03-04 02:00:00,1.3,76,6.1,270,0.0,922.4,35240.0,-2.5,2.0,3,27.1,19.2,457,1.4,13.0,10.0,205.0,2,0
2026-03-04 03:00:00,0.8,77,6.4,243,0.0,923.3,34280.0,-2.8,1.8,35,25.8,18.6,456,1.3,16.9,10.9,205.0,3,0
2026-03-04 04:00:00,0.6,77,6.3,239,0.0,923.5,34260.0,-3.0,1.2,24,20.0,17.2,456,1.2,21.0,12.0,214.0,4,0
2026-03-04 05:00:00,0.4,77,5.0,249,0.0,924.3,34640.0,-3.1,0.9,46,19.5,16.5,456,0.6,23.8,14.5,225.0,5,0
2026-03-04 06:00:00,1.9,67,5.4,222,0.0,925.1,38620.0,-3.6,1.1,65,15.1,12.2,456,0.6,16.9,11.4,194.0,6,0
2026-03-04 07:00:00,3.1,61,8.1,257,0.0,925.7,39200.0,-3.7,1.7,66,9.6,7.8,454,0.6,10.0,6.3,180.0,7,2
2026-03-04 08:00:00,4.5,53,9.6,304,0.0,925.7,40660.0,-4.2,2.8,95,7.9,6.2,451,0.5,5.7,4.7,161.0,8,2
2026-03-04 09:00:00,5.4,45,9.7,318,0.0,926.1,41760.0,-5.6,3.6,78,7.3,5.4,449,0.5,4.7,4.0,155.0,9,2
2026-03-04 10:00:00,6.6,41,11.2,320,0.0,925.7,42300.0,-5.8,4.3,81,6.7,5.1,448,0.5,4.9,3.8,153.0,10,1
2026-03-04 11:00:00,7.4,39,12.0,327,0.0,925.5,42820.0,-5.7,5.2,80,7.0,5.3,448,0.6,4.6,3.5,150.0,11,1
2026-03-04 12:00:00,8.5,33,11.6,338,0.0,925.3,44780.0,-6.9,6.3,62,7.1,5.2,449,0.6,4.7,3.2,153.0,12,1
2026-03-04 13:00:00,8.9,31,11.7,349,0.0,924.8,45680.0,-7.4,6.8,31,7.5,5.2,448,0.7,4.9,3.1,161.0,13,1
2026-03-04 14:00:00,8.9,30,11.5,356,0.0,924.3,47020.0,-7.7,7.2,0,10.6,7.1,448,0.8,6.4,3.4,173.0,14,1
2026-03-04 15:00:00,8.5,28,9.3,344,0.0,924.5,48040.0,-9.0,7.4,0,14.0,9.9,455,1.1,17.8,6.6,242.0,15,1
2026-03-04 16:00:00,7.3,34,6.0,327,0.0,924.4,45980.0,-7.6,7.1,0,32.3,22.9,474,1.8,37.4,15.7,346.0,16,1
2026-03-04 17:00:00,5.9,43,3.3,311,0.0,924.6,43100.0,-5.7,6.5,0,48.2,36.8,499,2.8,56.8,24.1,476.0,17,2
2026-03-04 18:00:00,5.7,42,1.8,270,0.0,924.8,43860.0,-6.2,6.2,0,55.1,43.8,520,3.3,58.7,30.9,605.0,18,2
2026-03-04 19:00:00,4.9,45,1.1,288,0.0,924.9,43040.0,-6.1,5.8,0,74.9,54.9,533,4.7,68.1,41.0,712.0,19,2
2026-03-04 20:00:00,3.6,50,1.0,45,0.0,924.9,42120.0,-5.8,5.3,0,88.1,60.9,541,5.3,72.2,53.4,809.0,20,0
2026-03-04 21:00:00,2.3,51,3.6,90,0.0,925.0,41760.0,-6.8,4.7,0,88.5,71.4,543,5.4,73.5,58.5,780.0,21,0
2026-03-04 22:00:00,0.1,67,4.0,100,0.0,924.9,38480.0,-5.3,4.3,0,87.8,70.7,535,4.3,70.0,55.4,713.0,22,0
2026-03-04 23:00:00,-0.9,75,4.0,100,0.0,924.6,35460.0,-4.7,3.6,0,65.4,55.4,521,3.6,66.5,50.4,693.0,23,0
2026-03-05 00:00:00,-1.3,77,3.8,107,0.0,924.9,34080.0,-4.8,3.5,0,57.3,48.1,510,4.2,55.9,48.1,688.0,0,0
2026-03-05 01:00:00,-1.7,79,4.0,100,0.0,924.3,32520.0,-4.8,2.9,0,64.0,52.0,506,4.0,50.1,49.6,674.0,1,0
2026-03-05 02:00:00,-1.9,79,3.7,101,0.0,924.0,32700.0,-5.1,2.2,1,55.9,45.5,505,3.8,45.4,43.9,636.0,2,0
2026-03-05 03:00:00,-2.5,78,3.6,96,0.0,924.3,33320.0,-5.8,1.5,1,52.1,42.6,504,4.8,45.2,39.8,593.0,3,0
2026-03-05 04:00:00,-2.7,77,4.0,95,0.0,924.0,34180.0,-6.1,1.2,1,50.4,40.9,504,4.9,48.3,46.1,526.0,4,0
2026-03-05 05:00:00,-2.8,75,4.0,95,0.0,924.3,35200.0,-6.6,0.9,0,61.3,44.5,504,5.0,52.7,56.7,526.0,5,0
2026-03-05 06:00:00,-1.2,68,3.3,77,0.0,924.7,38220.0,-6.4,1.0,0,54.0,47.3,499,3.7,53.0,59.4,523.0,6,0
2026-03-05 07:00:00,2.5,48,2.5,8,0.0,924.4,41460.0,-7.4,1.3,0,37.1,29.5,484,1.9,45.8,40.0,376.0,7,2
2026-03-05 08:00:00,4.9,42,2.5,315,0.0,924.3,42200.0,-7.0,3.1,46,29.8,23.3,465,2.1,30.3,28.4,275.0,8,2
2026-03-05 09:00:00,7.3,40,4.7,266,0.0,923.7,42520.0,-5.4,5.1,73,20.2,16.0,451,2.0,21.8,17.7,225.0,9,2
2026-03-05 10:00:00,9.6,32,7.1,246,0.0,923.3,44820.0,-6.3,7.2,100,18.1,14.6,447,2.1,14.8,13.3,206.0,10,1
2026-03-05 11:00:00,10.7,29,9.2,239,0.0,922.0,46540.0,-6.6,8.3,92,17.0,14.2,447,2.1,13.5,11.5,200.0,11,1
2026-03-05 12:00:00,11.3,31,9.4,252,0.0,921.3,45500.0,-5.2,9.0,85,16.5,13.2,450,1.7,12.7,10.5,200.0,12,1
2026-03-05 13:00:00,11.5,33,9.8,264,0.0,920.3,45080.0,-4.3,9.6,100,14.8,13.3,453,1.7,13.9,8.9,192.0,13,1
2026-03-05 14:00:00,11.0,31,9.1,277,0.0,919.9,46200.0,-5.5,9.5,89,21.6,16.5,458,1.7,25.7,9.2,220.0,14,1
2026-03-05 15:00:00,10.3,33,6.5,276,0.0,919.5,45860.0,-5.3,9.3,100,24.8,19.1,466,2.0,32.5,12.0,277.0,15,1
2026-03-05 16:00:00,9.4,36,3.6,307,0.0,919.3,45000.0,-5.0,9.1,100,52.2,36.8,483,3.0,76.3,22.1,492.0,16,1
2026-03-05 17:00:00,8.4,41,1.9,338,0.0,919.2,43800.0,-4.1,8.9,100,66.6,52.4,504,3.7,82.2,34.4,739.0,17,2
2026-03-05 18:00:00,8.0,42,1.3,214,0.0,919.6,43800.0,-4.1,8.8,100,87.1,68.4,516,4.5,85.3,44.8,848.0,18,2
2026-03-05 19:00:00,7.2,45,3.1,159,0.0,919.2,43160.0,-4.0,8.4,100,100.5,76.4,512,4.6,84.4,50.7,875.0,19,2
2026-03-05 20:00:00,6.3,50,2.6,164,0.0,919.2,41920.0,-3.4,7.9,100,102.2,76.2,499,4.1,84.6,66.2,956.0,20,0
2026-03-05 21:00:00,5.1,57,3.7,169,0.0,919.6,40820.0,-2.7,7.6,100,112.9,75.0,491,4.0,83.0,58.1,918.0,21,0
2026-03-05 22:00:00,4.8,56,3.7,151,0.0,919.6,40920.0,-3.3,7.3,100,114.6,78.4,495,4.2,79.5,52.5,903.0,22,0
2026-03-05 23:00:00,4.4,59,2.3,129,0.0,919.4,40720.0,-2.9,6.9,100,98.9,75.7,505,4.8,73.9,54.4,813.0,23,0
2026-03-06 00:00:00,4.5,56,2.9,187,0.0,919.4,41040.0,-3.5,6.6,100,81.0,62.8,511,4.3,65.4,38.7,664.0,0,0
2026-03-06 01:00:00,4.4,56,3.3,139,0.0,918.7,40920.0,-3.6,6.3,100,89.7,63.1,510,4.8,56.4,44.2,742.0,1,0
2026-03-06 02:00:00,4.2,59,1.8,270,0.0,918.6,40820.0,-3.1,5.5,100,73.5,60.4,506,3.9,48.6,38.8,588.0,2,0
2026-03-06 03:00:00,4.4,56,2.4,207,0.0,918.9,41180.0,-3.6,5.2,100,54.9,48.5,502,3.2,39.8,38.1,539.0,3,0
2026-03-06 04:00:00,3.9,61,2.3,198,0.0,919.1,40480.0,-3.0,4.8,90,55.2,44.6,502,3.4,42.3,39.6,550.0,4,0
2026-03-06 05:00:00,3.7,63,2.2,261,0.0,919.5,40200.0,-2.7,4.5,100,62.5,43.2,502,3.3,50.8,48.0,593.0,5,0
2026-03-06 06:00:00,4.3,69,4.7,203,0.2,920.6,38240.0,-0.9,4.4,87,43.0,35.9,498,3.1,50.9,37.1,586.0,6,0
2026-03-06 07:00:00,5.8,65,5.2,245,0.0,920.2,38860.0,-0.3,4.5,100,36.2,30.1,486,1.6,47.8,34.4,410.0,7,2
2026-03-06 08:00:00,7.2,61,8.8,305,0.0,920.4,39300.0,0.2,5.5,81,22.3,17.0,470,1.7,28.7,21.9,244.0,8,2
2026-03-06 09:00:00,7.3,59,10.8,307,0.0,920.6,39840.0,-0.2,5.6,82,16.7,14.2,458,1.2,15.3,10.5,189.0,9,2
2026-03-06 10:00:00,9.2,46,13.0,298,0.0,920.1,41600.0,-1.8,7.1,96,12.2,10.6,452,0.9,9.6,6.1,172.0,10,1
2026-03-06 11:00:00,9.0,44,16.4,299,0.0,919.4,42080.0,-2.6,7.3,98,11.4,9.0,451,0.9,7.5,4.8,165.0,11,1
2026-03-06 12:00:00,9.5,43,17.4,294,0.1,919.1,42140.0,-2.5,7.7,98,13.1,10.7,450,1.0,7.2,4.0,169.0,12,1
2026-03-06 13:00:00,9.0,46,20.0,300,0.1,919.1,41740.0,-2.0,7.4,100,15.5,13.2,450,1.3,8.3,4.0,171.0,13,1
2026-03-06 14:00:00,8.2,49,16.5,314,0.1,918.5,41480.0,-1.9,7.0,95,16.6,14.7,452,1.0,11.2,4.7,193.0,14,1
2026-03-06 15:00:00,7.0,52,18.3,328,0.0,919.2,41020.0,-2.2,6.0,84,20.8,17.9,455,0.8,13.9,5.9,222.0,15,1
2026-03-06 16:00:00,5.8,55,13.5,326,0.0,919.3,40820.0,-2.6,5.1,46,33.7,27.7,460,1.0,25.6,8.5,260.0,16,1
2026-03-06 17:00:00,4.6,61,8.4,301,0.0,919.9,40160.0,-2.3,4.3,42,36.7,30.3,466,1.0,34.4,10.8,277.0,17,2
2026-03-06 18:00:00,3.9,60,8.5,306,0.0,920.9,40260.0,-3.2,3.7,23,40.9,33.1,469,1.1,39.0,15.3,321.0,18,2
2026-03-06 19:00:00,3.1,63,4.4,305,0.0,921.1,39900.0,-3.2,3.1,27,43.7,35.9,467,1.1,41.0,17.4,362.0,19,2
2026-03-06 20:00:00,2.3,65,5.8,330,0.0,921.4,39420.0,-3.6,2.5,33,43.4,35.5,462,1.1,31.0,15.5,354.0,20,0
2026-03-06 21:00:00,2.0,59,7.8,338,0.0,921.6,40360.0,-5.2,1.9,16,33.4,27.1,459,1.0,21.8,14.4,286.0,21,0
2026-03-06 22:00:00,1.2,60,3.9,304,0.0,921.7,40340.0,-5.7,1.2,11,24.1,18.6,459,0.8,15.7,7.1,226.0,22,0
2026-03-06 23:00:00,0.5,65,5.0,249,0.0,921.6,39500.0,-5.3,1.0,42,23.4,17.0,462,1.0,11.3,4.9,208.0,23,0
2026-03-07 00:00:00,0.3,64,4.7,247,0.0,921.7,39680.0,-5.7,0.6,44,22.7,18.2,463,1.0,16.3,6.3,218.0,0,0
2026-03-07 01:00:00,-0.2,70,4.5,241,0.0,921.5,37920.0,-5.0,0.2,24,19.3,15.3,463,1.0,13.0,6.0,213.0,1,0
2026-03-07 02:00:00,-0.5,72,4.0,260,0.0,921.8,37000.0,-5.0,-0.0,48,17.5,13.0,463,1.1,13.2,7.0,210.0,2,0
2026-03-07 03:00:00,-0.3,72,1.9,248,0.0,922.4,37300.0,-4.7,0.2,12,19.1,12.7,462,1.5,14.7,9.0,206.0,3,0
2026-03-07 04:00:00,-0.5,74,1.3,236,0.0,923.1,36800.0,-4.6,-0.2,26,22.6,15.1,461,1.5,18.8,11.8,216.0,4,0
2026-03-07 05:00:00,-0.4,69,0.4,90,0.0,923.7,38600.0,-5.4,-0.3,39,17.2,13.3,460,1.3,20.7,15.9,206.0,5,0
2026-03-07 06:00:00,1.1,56,2.8,50,0.0,924.6,40700.0,-6.7,0.2,9,12.2,8.0,458,0.8,13.2,11.7,179.0,6,0
2026-03-07 07:00:00,2.2,48,9.7,22,0.0,924.8,41280.0,-7.7,0.5,7,9.5,6.6,455,0.9,5.5,6.2,170.0,7,2
2026-03-07 08:00:00,3.4,44,10.5,27,0.0,925.3,41740.0,-7.7,1.2,18,8.7,5.7,452,0.9,5.0,4.8,167.0,8,2
2026-03-07 09:00:00,4.3,40,8.8,35,0.0,925.9,42240.0,-8.1,1.7,30,7.9,5.3,449,0.8,5.0,4.5,160.0,9,2
2026-03-07 10:00:00,5.5,35,8.7,30,0.0,925.3,43400.0,-8.8,2.7,26,7.3,5.1,448,0.8,4.9,3.9,160.0,10,1
2026-03-07 11:00:00,6.1,32,8.7,30,0.0,924.3,44740.0,-9.4,3.4,27,7.2,5.0,448,0.9,5.4,4.0,161.0,11,1
2026-03-07 12:00:00,6.7,32,10.6,24,0.0,924.5,44720.0,-8.8,4.1,28,7.2,4.9,448,0.9,6.1,3.8,166.0,12,1
2026-03-07 13:00:00,6.8,32,10.3,25,0.0,923.9,45260.0,-8.7,4.5,31,7.0,5.1,448,0.9,6.5,3.6,172.0,13,1
2026-03-07 14:00:00,6.6,33,9.4,32,0.0,923.3,44980.0,-8.6,4.8,60,8.9,6.4,449,1.0,7.9,3.8,176.0,14,1
2026-03-07 15:00:00,6.5,33,7.0,35,0.0,923.5,45320.0,-8.6,5.3,45,14.7,11.2,451,1.2,12.4,4.3,198.0,15,1
2026-03-07 16:00:00,5.8,37,7.0,55,0.0,923.3,44440.0,-7.8,5.0,88,30.1,21.9,454,1.7,22.8,10.2,287.0,16,1
2026-03-07 17:00:00,5.0,41,7.8,56,0.0,923.5,43180.0,-7.2,4.4,74,37.8,29.4,457,2.5,28.3,11.9,321.0,17,2
2026-03-07 18:00:00,3.9,43,6.9,51,0.0,924.1,42680.0,-7.6,3.4,37,38.6,30.5,461,2.5,33.1,13.3,335.0,18,2
2026-03-07 19:00:00,2.9,47,6.1,50,0.0,924.3,41940.0,-7.3,2.7,29,38.9,30.4,465,3.2,39.0,16.4,400.0,19,2
2026-03-07 20:00:00,2.1,53,5.1,51,0.0,924.6,41300.0,-6.5,2.1,7,37.7,30.3,470,3.6,38.1,17.3,409.0,20,0
2026-03-07 21:00:00,1.2,57,4.0,63,0.0,924.6,40820.0,-6.4,1.6,44,32.5,25.5,473,3.9,35.8,15.6,374.0,21,0
2026-03-07 22:00:00,0.5,64,3.1,69,0.0,924.6,39880.0,-5.5,1.4,37,26.1,21.8,475,3.9,32.0,13.3,339.0,22,0
2026-03-07 23:00:00,-0.3,71,3.0,76,0.0,924.6,37880.0,-4.9,1.0,45,22.0,18.5,476,3.8,27.4,11.5,302.0,23,0
2026-03-08 00:00:00,-1.1,72,3.6,84,0.0,925.1,37060.0,-5.5,0.3,47,18.6,14.4,476,3.7,24.0,10.6,272.0,0,0
2026-03-08 01:00:00,-1.7,77,3.6,84,0.0,924.5,33840.0,-5.2,-0.1,6,18.5,13.7,475,3.8,24.9,11.8,260.0,1,0
2026-03-08 02:00:00,-2.0,78,3.3,84,0.0,924.4,33740.0,-5.3,-0.5,2,17.3,12.9,473,3.9,29.5,13.9,267.0,2,0
2026-03-08 03:00:00,-2.8,82,3.2,90,0.0,924.4,30200.0,-5.4,-1.1,0,17.4,14.8,471,4.0,30.0,13.7,268.0,3,0
2026-03-08 04:00:00,-3.2,82,3.2,90,0.0,924.2,29640.0,-5.8,-1.3,0,18.7,14.9,472,4.2,31.9,18.1,264.0,4,0
2026-03-08 05:00:00,-3.3,83,3.2,90,0.0,924.8,29200.0,-5.7,-1.6,0,15.2,12.7,473,4.2,24.5,26.3,261.0,5,0
